,customer_id,name,sex,state,age,is_married,active_since,event_time
6050,C6051,chelsea scott,F,colorado,70,False,2019-05-18 19:44:41,2024-05-02T05:39:14.648Z
6051,C6052,zachary lawson,M,kentucky,81,True,2017-07-09 15:38:45,2024-05-02T05:39:14.649Z
6052,C6053,william harris,M,minnesota,28,True,2019-09-17 02:47:12,2024-05-02T05:39:14.650Z
6053,C6054,jared robles,M,wyoming,47,False,2016-05-01 16:24:14,2024-05-02T05:39:14.650Z
6054,C6055,michael walton,M,rhode island,59,False,2017-02-28 16:20:56,2024-05-02T05:39:14.651Z
6055,C6056,kristen perry,F,california,78,True,2019-11-05 09:15:45,2024-05-02T05:39:14.651Z
6056,C6057,cheryl baker,F,nevada,38,False,2018-07-04 17:35:28,2024-05-02T05:39:14.652Z
6057,C6058,sophia allison,F,nevada,83,True,2018-03-19 09:56:00,2024-05-02T05:39:14.652Z
6058,C6059,ashley riley,F,vermont,41,True,2016-02-03 03:07:22,2024-05-02T05:39:14.653Z
6059,C6060,michael webb,M,arkansas,69,False,2016-07-24 14:29:04,2024-05-02T05:39:14.654Z
6060,C6061,rebecca thompson,F,florida,18,True,2016-08-24 02:13:56,2024-05-02T05:39:14.654Z
6061,C6062,christopher robles,M,delaware,69,True,2016-01-13 15:24:46,2024-05-02T05:39:14.655Z
6062,C6063,jill blair,F,pennsylvania,60,False,2016-08-20 08:47:47,2024-05-02T05:39:14.655Z
6063,C6064,michele kim,F,georgia,40,True,2017-05-06 09:57:11,2024-05-02T05:39:14.656Z
6064,C6065,lacey mays,F,massachusetts,72,False,2018-01-31 19:24:05,2024-05-02T05:39:14.657Z
6065,C6066,rachel pittman,F,louisiana,79,True,2019-07-08 15:51:39,2024-05-02T05:39:14.657Z
6066,C6067,christopher foster,M,maine,80,True,2019-02-23 15:32:05,2024-05-02T05:39:14.658Z
6067,C6068,dylan brown,M,idaho,60,True,2016-05-12 05:56:58,2024-05-02T05:39:14.658Z
6068,C6069,tracy wright,F,pennsylvania,26,False,2016-03-22 20:20:45,2024-05-02T05:39:14.659Z
6069,C6070,david fisher,M,mississippi,77,True,2018-08-08 00:58:26,2024-05-02T05:39:14.659Z
6070,C6071,sandra lee,F,washington,30,False,2016-07-04 14:21:28,2024-05-02T05:39:14.660Z
6071,C6072,jessica davis,F,louisiana,62,True,2019-10-20 01:23:41,2024-05-02T05:39:14.661Z
6072,C6073,mr. roger shelton,M,pennsylvania,84,True,2017-05-01 13:27:59,2024-05-02T05:39:14.661Z
6073,C6074,mrs. colleen richard md,F,vermont,72,True,2019-04-13 14:11:43,2024-05-02T05:39:14.662Z
6074,C6075,brian white,M,utah,89,True,2017-04-29 09:02:08,2024-05-02T05:39:14.662Z
6075,C6076,linda santiago,F,montana,51,False,2019-06-07 15:24:32,2024-05-02T05:39:14.663Z
6076,C6077,stephanie adams,F,kentucky,54,True,2018-06-07 10:11:32,2024-05-02T05:39:14.664Z
6077,C6078,michael brown,M,maine,58,True,2018-08-04 07:04:24,2024-05-02T05:39:14.664Z
6078,C6079,joseph obrien,M,virginia,24,False,2018-07-23 05:07:09,2024-05-02T05:39:14.665Z
6079,C6080,victoria nelson,F,illinois,51,True,2017-01-24 13:44:00,2024-05-02T05:39:14.665Z
6080,C6081,travis garcia,M,north dakota,66,False,2017-04-24 19:23:09,2024-05-02T05:39:14.666Z
6081,C6082,justin olson,M,pennsylvania,79,True,2018-05-24 03:42:57,2024-05-02T05:39:14.667Z
6082,C6083,christopher ortiz,M,kentucky,86,False,2018-01-09 14:40:47,2024-05-02T05:39:14.668Z
6083,C6084,michael villegas,M,kentucky,86,True,2016-07-01 14:31:10,2024-05-02T05:39:14.668Z
6084,C6085,jeremy baker,M,rhode island,79,False,2016-06-13 18:54:03,2024-05-02T05:39:14.669Z
6085,C6086,cassandra tucker,F,illinois,40,False,2016-07-16 21:57:32,2024-05-02T05:39:14.670Z
6086,C6087,jason moore,M,alabama,68,True,2017-02-18 16:24:54,2024-05-02T05:39:14.670Z
6087,C6088,donald leach,M,georgia,45,False,2018-03-25 07:22:48,2024-05-02T05:39:14.670Z
6088,C6089,craig johnson,M,maryland,88,False,2019-07-06 13:56:11,2024-05-02T05:39:14.671Z
6089,C6090,stephanie rose,F,ohio,81,False,2018-10-04 09:40:04,2024-05-02T05:39:14.671Z
6090,C6091,carrie roberts,F,north carolina,24,False,2017-03-16 02:06:52,2024-05-02T05:39:14.672Z
6091,C6092,jasmine guzman,F,new mexico,54,True,2019-06-09 14:22:29,2024-05-02T05:39:14.673Z
6092,C6093,lisa ramirez,F,minnesota,48,True,2017-11-09 13:56:40,2024-05-02T05:39:14.673Z
6093,C6094,stephanie williams,F,alaska,59,False,2016-02-29 00:18:56,2024-05-02T05:39:14.674Z
6094,C6095,todd hoover,M,georgia,38,True,2016-02-07 17:42:15,2024-05-02T05:39:14.675Z
6095,C6096,alejandra carter,F,tennessee,76,True,2019-12-04 10:06:05,2024-05-02T05:39:14.675Z
6096,C6097,penny sanchez,F,georgia,82,False,2018-08-02 06:04:16,2024-05-02T05:39:14.676Z
6097,C6098,raven medina,F,indiana,50,False,2019-05-25 21:09:21,2024-05-02T05:39:14.676Z
6098,C6099,danielle robles,F,north dakota,25,False,2019-01-20 23:22:52,2024-05-02T05:39:14.677Z
6099,C6100,donna peters md,F,rhode island,47,False,2019-04-19 10:21:27,2024-05-02T05:39:14.678Z
6100,C6101,lisa long,F,missouri,56,True,2017-02-03 14:06:22,2024-05-02T05:39:14.678Z
6101,C6102,julie davis,F,alabama,30,False,2017-04-06 17:51:28,2024-05-02T05:39:14.679Z
6102,C6103,paul rios,M,maryland,40,True,2019-10-19 14:18:36,2024-05-02T05:39:14.679Z
6103,C6104,wanda huerta,F,michigan,82,True,2017-11-26 15:37:32,2024-05-02T05:39:14.680Z
6104,C6105,tami graves dvm,F,indiana,57,False,2017-04-17 21:42:46,2024-05-02T05:39:14.681Z
6105,C6106,toni washington,F,missouri,61,True,2017-01-20 02:50:15,2024-05-02T05:39:14.682Z
6106,C6107,rodney ramos,M,rhode island,31,False,2019-08-13 19:07:31,2024-05-02T05:39:14.682Z
6107,C6108,emily terry,F,vermont,60,False,2017-07-28 03:33:36,2024-05-02T05:39:14.683Z
6108,C6109,wendy davis,F,kentucky,36,False,2017-11-21 08:14:26,2024-05-02T05:39:14.683Z
6109,C6110,jasmine burns,F,massachusetts,79,True,2017-09-14 07:39:09,2024-05-02T05:39:14.684Z
6110,C6111,debra carter,F,south carolina,62,False,2017-02-17 20:13:39,2024-05-02T05:39:14.684Z
6111,C6112,tonya king,F,iowa,79,True,2019-01-11 05:26:35,2024-05-02T05:39:14.685Z
6112,C6113,stacey johnson,F,north dakota,88,False,2018-10-29 05:48:41,2024-05-02T05:39:14.686Z
6113,C6114,marissa gordon,F,louisiana,71,True,2019-05-15 06:47:29,2024-05-02T05:39:14.686Z
6114,C6115,jennifer leach,F,minnesota,24,False,2019-01-26 04:18:34,2024-05-02T05:39:14.687Z
6115,C6116,summer whitney,F,wisconsin,73,True,2017-03-31 17:33:42,2024-05-02T05:39:14.687Z
6116,C6117,jerry frazier,M,north carolina,66,False,2018-04-15 13:38:22,2024-05-02T05:39:14.688Z
6117,C6118,audrey dunlap,F,rhode island,71,True,2019-05-11 13:44:58,2024-05-02T05:39:14.689Z
6118,C6119,joshua moody,M,south carolina,31,False,2018-02-25 00:24:27,2024-05-02T05:39:14.689Z
6119,C6120,erin conner,F,arizona,55,False,2016-01-01 23:20:33,2024-05-02T05:39:14.690Z
6120,C6121,kelsey johnson,F,maine,90,False,2018-04-18 13:25:28,2024-05-02T05:39:14.690Z
6121,C6122,michael carr,M,mississippi,57,False,2017-02-23 01:06:30,2024-05-02T05:39:14.691Z
6122,C6123,diane mendoza,F,texas,57,True,2017-12-10 09:18:16,2024-05-02T05:39:14.692Z
6123,C6124,brooke wolfe,F,north carolina,75,True,2019-10-14 21:45:41,2024-05-02T05:39:14.692Z
6124,C6125,nicole hogan,F,delaware,34,False,2016-09-03 17:59:23,2024-05-02T05:39:14.693Z
6125,C6126,donna brown,F,south dakota,76,False,2019-06-12 09:55:55,2024-05-02T05:39:14.693Z
6126,C6127,stephanie fox,F,missouri,25,True,2018-03-16 10:17:29,2024-05-02T05:39:14.694Z
6127,C6128,tara hawkins,F,california,34,False,2017-02-24 00:55:39,2024-05-02T05:39:14.694Z
6128,C6129,harold smith,M,oregon,74,True,2017-12-27 06:27:58,2024-05-02T05:39:14.695Z
6129,C6130,scott peterson,M,new mexico,24,False,2017-07-20 12:04:30,2024-05-02T05:39:14.696Z
6130,C6131,lindsay brooks,F,florida,78,True,2018-02-22 17:09:53,2024-05-02T05:39:14.696Z
6131,C6132,pamela sanders,F,ohio,80,True,2019-01-16 08:44:36,2024-05-02T05:39:14.697Z
6132,C6133,blake taylor,M,west virginia,21,True,2016-06-01 07:57:30,2024-05-02T05:39:14.697Z
6133,C6134,charles orr,M,oklahoma,20,False,2018-12-05 21:44:18,2024-05-02T05:39:14.698Z
6134,C6135,joshua wood,M,california,75,True,2017-02-07 02:42:33,2024-05-02T05:39:14.698Z
6135,C6136,christine bennett,F,iowa,69,False,2018-06-21 19:36:15,2024-05-02T05:39:14.699Z
6136,C6137,george booth,M,minnesota,22,False,2019-04-04 02:13:39,2024-05-02T05:39:14.700Z
6137,C6138,debbie smith,F,florida,74,True,2017-07-21 07:12:40,2024-05-02T05:39:14.701Z
6138,C6139,corey torres,M,kansas,70,False,2017-02-24 01:14:21,2024-05-02T05:39:14.701Z
6139,C6140,luis pacheco,M,hawaii,53,True,2016-11-27 23:28:25,2024-05-02T05:39:14.702Z
6140,C6141,andrew perez,M,connecticut,79,True,2018-08-27 16:34:08,2024-05-02T05:39:14.702Z
6141,C6142,terry cooley,M,hawaii,40,True,2016-02-16 15:50:25,2024-05-02T05:39:14.703Z
6142,C6143,laura bradley,F,oklahoma,19,True,2016-09-23 20:34:18,2024-05-02T05:39:14.704Z
6143,C6144,samuel dean,M,louisiana,35,True,2019-06-18 15:29:54,2024-05-02T05:39:14.704Z
6144,C6145,timothy jones,M,alabama,49,False,2018-01-04 02:34:53,2024-05-02T05:39:14.705Z
6145,C6146,adam holmes,M,utah,61,False,2018-05-30 03:16:52,2024-05-02T05:39:14.706Z
6146,C6147,jason schultz,M,rhode island,61,True,2016-08-12 15:05:56,2024-05-02T05:39:14.706Z
6147,C6148,michael rodriguez,M,tennessee,49,False,2019-11-02 15:53:40,2024-05-02T05:39:14.707Z
6148,C6149,aimee dawson,F,indiana,81,False,2017-10-30 18:18:37,2024-05-02T05:39:14.708Z
6149,C6150,brittany stout,F,idaho,20,True,2016-12-10 19:24:57,2024-05-02T05:39:14.708Z
6150,C6151,james clark,M,florida,27,False,2017-10-05 16:37:53,2024-05-02T05:39:14.709Z
6151,C6152,diana townsend,F,arkansas,24,False,2016-02-05 23:04:49,2024-05-02T05:39:14.709Z
6152,C6153,melissa rice,F,oklahoma,67,False,2017-12-29 13:07:19,2024-05-02T05:39:14.710Z
6153,C6154,mark collins,M,louisiana,60,True,2016-12-09 10:17:50,2024-05-02T05:39:14.711Z
6154,C6155,cassidy garcia,F,alabama,57,True,2019-07-30 14:43:36,2024-05-02T05:39:14.711Z
6155,C6156,sarah edwards,F,idaho,20,True,2016-06-04 06:22:19,2024-05-02T05:39:14.712Z
6156,C6157,jessica smith,F,texas,20,True,2017-09-22 03:16:33,2024-05-02T05:39:14.712Z
6157,C6158,laura pierce,F,oklahoma,89,True,2018-03-16 13:47:52,2024-05-02T05:39:14.713Z
6158,C6159,jeremiah ramsey,M,alabama,61,False,2019-09-22 01:25:33,2024-05-02T05:39:14.714Z
6159,C6160,matthew jones,M,oklahoma,20,False,2016-05-14 08:23:26,2024-05-02T05:39:14.714Z
6160,C6161,caitlin valentine,F,michigan,34,False,2016-06-03 06:45:45,2024-05-02T05:39:14.714Z
6161,C6162,frank smith,M,massachusetts,85,True,2017-04-09 11:34:11,2024-05-02T05:39:14.715Z
6162,C6163,mary bailey,F,montana,55,False,2017-12-08 15:03:20,2024-05-02T05:39:14.715Z
6163,C6164,james wells,M,oregon,48,True,2018-08-21 10:21:56,2024-05-02T05:39:14.716Z
6164,C6165,rebecca marquez,F,oregon,37,False,2016-04-05 19:55:53,2024-05-02T05:39:14.717Z
6165,C6166,robert diaz md,M,california,45,False,2019-07-07 12:28:50,2024-05-02T05:39:14.717Z
6166,C6167,heather fisher,F,nebraska,71,False,2016-12-17 01:50:21,2024-05-02T05:39:14.718Z
6167,C6168,alyssa bruce,F,florida,41,False,2018-11-11 14:02:54,2024-05-02T05:39:14.719Z
6168,C6169,sue miles,F,new mexico,61,True,2017-09-19 12:28:13,2024-05-02T05:39:14.719Z
6169,C6170,gina williams,F,north dakota,19,False,2017-12-05 04:19:28,2024-05-02T05:39:14.720Z
6170,C6171,zachary rivera,M,mississippi,69,True,2018-03-19 05:48:45,2024-05-02T05:39:14.720Z
6171,C6172,wendy rhodes,F,pennsylvania,60,False,2018-05-13 14:47:32,2024-05-02T05:39:14.721Z
6172,C6173,isaac cummings,M,oklahoma,37,True,2019-01-12 15:22:56,2024-05-02T05:39:14.721Z
6173,C6174,dawn lee,F,south carolina,69,False,2017-12-24 08:17:15,2024-05-02T05:39:14.722Z
6174,C6175,shannon smith,F,pennsylvania,36,True,2017-01-17 05:21:49,2024-05-02T05:39:14.723Z
6175,C6176,catherine williams,F,rhode island,39,False,2019-10-26 23:47:37,2024-05-02T05:39:14.723Z
6176,C6177,nicholas stevens,M,west virginia,48,True,2018-02-18 05:16:04,2024-05-02T05:39:14.724Z
6177,C6178,jill brooks,F,nevada,72,True,2018-04-25 08:35:41,2024-05-02T05:39:14.724Z
6178,C6179,alexis bass,F,connecticut,77,False,2016-09-07 13:02:53,2024-05-02T05:39:14.725Z
6179,C6180,john willis,M,montana,56,False,2016-01-28 06:48:57,2024-05-02T05:39:14.726Z
6180,C6181,daniel brown,M,tennessee,75,True,2019-03-07 14:00:03,2024-05-02T05:39:14.726Z
6181,C6182,johnny fox,M,iowa,83,False,2019-11-23 09:42:30,2024-05-02T05:39:14.727Z
6182,C6183,chelsea henson,F,iowa,54,False,2019-09-29 15:10:57,2024-05-02T05:39:14.727Z
6183,C6184,richard riddle,M,texas,79,True,2018-08-09 06:45:41,2024-05-02T05:39:14.728Z
6184,C6185,david morgan,M,colorado,23,False,2016-01-01 08:16:46,2024-05-02T05:39:14.728Z
6185,C6186,peter oneal,M,alaska,20,False,2017-02-17 04:32:42,2024-05-02T05:39:14.729Z
6186,C6187,brittany lopez,F,indiana,56,True,2017-03-26 17:18:37,2024-05-02T05:39:14.730Z
6187,C6188,natasha obrien,F,rhode island,78,False,2016-01-26 21:02:03,2024-05-02T05:39:14.730Z
6188,C6189,corey cochran phd,M,alaska,46,False,2019-05-16 12:55:39,2024-05-02T05:39:14.731Z
6189,C6190,daniel lamb,M,wyoming,73,False,2018-03-08 17:04:28,2024-05-02T05:39:14.732Z
6190,C6191,wyatt henry,M,oregon,57,True,2018-12-15 19:25:20,2024-05-02T05:39:14.732Z
6191,C6192,thomas sanford,M,kansas,87,True,2016-06-04 14:37:53,2024-05-02T05:39:14.733Z
6192,C6193,william cuevas,M,south carolina,23,True,2019-03-09 19:37:07,2024-05-02T05:39:14.734Z
6193,C6194,brenda henderson,F,new mexico,40,False,2019-04-06 17:11:09,2024-05-02T05:39:14.734Z
6194,C6195,steven wolf,M,new york,67,False,2016-06-02 07:45:34,2024-05-02T05:39:14.735Z
6195,C6196,sara campbell,F,texas,50,True,2019-10-08 03:44:42,2024-05-02T05:39:14.735Z
6196,C6197,christian orr,M,montana,50,True,2019-09-26 01:39:06,2024-05-02T05:39:14.736Z
6197,C6198,jeffrey manning,M,arizona,87,False,2016-09-06 03:02:12,2024-05-02T05:39:14.737Z
6198,C6199,alexander manning,M,south dakota,19,True,2016-12-16 02:25:50,2024-05-02T05:39:14.737Z
6199,C6200,julie perez,F,west virginia,32,True,2018-06-06 19:32:19,2024-05-02T05:39:14.738Z
6200,C6201,james ruiz,M,west virginia,29,True,2016-07-23 03:18:52,2024-05-02T05:39:14.738Z
6201,C6202,paul morales,M,california,81,True,2019-04-27 13:46:19,2024-05-02T05:39:14.739Z
6202,C6203,rebecca henson,F,colorado,21,True,2016-09-17 04:29:40,2024-05-02T05:39:14.740Z
6203,C6204,paul jones,M,wisconsin,82,True,2016-02-12 12:44:40,2024-05-02T05:39:14.741Z
6204,C6205,rachel lee,F,nevada,23,False,2019-01-05 22:11:40,2024-05-02T05:39:14.741Z
6205,C6206,theresa neal,F,north dakota,32,True,2016-10-23 17:26:57,2024-05-02T05:39:14.742Z
6206,C6207,linda king,F,mississippi,20,False,2018-04-12 06:28:03,2024-05-02T05:39:14.742Z
6207,C6208,cody chavez,M,wyoming,73,True,2019-01-14 18:50:44,2024-05-02T05:39:14.743Z
6208,C6209,ronald allen,M,tennessee,71,True,2018-02-05 18:54:11,2024-05-02T05:39:14.744Z
6209,C6210,karen haynes,F,alabama,62,True,2016-01-02 03:43:00,2024-05-02T05:39:14.744Z
6210,C6211,mr. nicholas butler dds,M,north carolina,28,True,2016-02-09 18:06:18,2024-05-02T05:39:14.745Z
6211,C6212,emily lopez,F,west virginia,30,False,2017-11-27 01:28:16,2024-05-02T05:39:14.745Z
6212,C6213,marcus harrington,M,indiana,67,True,2019-11-17 07:57:21,2024-05-02T05:39:14.746Z
6213,C6214,leah jackson,F,kansas,42,False,2019-01-13 17:08:38,2024-05-02T05:39:14.746Z
6214,C6215,eric schneider,M,alabama,21,True,2019-03-25 12:51:40,2024-05-02T05:39:14.747Z
6215,C6216,james ewing,M,illinois,35,False,2017-08-31 07:45:54,2024-05-02T05:39:14.747Z
6216,C6217,peter carr ii,M,north dakota,72,True,2016-01-26 02:37:44,2024-05-02T05:39:14.748Z
6217,C6218,sandra wilson,F,alabama,62,False,2019-07-05 17:55:50,2024-05-02T05:39:14.749Z
6218,C6219,michael bailey,M,oregon,34,False,2017-05-02 18:52:01,2024-05-02T05:39:14.749Z
6219,C6220,patricia holmes,F,iowa,50,False,2016-10-31 07:28:25,2024-05-02T05:39:14.750Z
6220,C6221,david blanchard,M,wyoming,44,True,2017-11-30 23:17:10,2024-05-02T05:39:14.751Z
6221,C6222,jennifer miller,F,florida,36,True,2019-05-10 05:32:05,2024-05-02T05:39:14.751Z
6222,C6223,james martinez,M,nevada,65,False,2018-11-12 18:29:09,2024-05-02T05:39:14.752Z
6223,C6224,christopher collins,M,california,73,False,2017-02-19 11:02:57,2024-05-02T05:39:14.752Z
6224,C6225,reginald larson,M,kentucky,56,False,2017-10-25 00:33:37,2024-05-02T05:39:14.753Z
6225,C6226,charles thomas,M,arizona,39,True,2016-03-21 06:24:40,2024-05-02T05:39:14.753Z
6226,C6227,donald johnson,M,new york,44,True,2019-11-05 19:08:56,2024-05-02T05:39:14.754Z
6227,C6228,brittany raymond,F,kentucky,85,True,2017-07-21 12:48:53,2024-05-02T05:39:14.754Z
6228,C6229,robert cannon,M,south dakota,31,False,2017-06-20 05:58:49,2024-05-02T05:39:14.755Z
6229,C6230,jeffery cruz,M,tennessee,31,True,2019-07-28 06:12:06,2024-05-02T05:39:14.755Z
6230,C6231,rhonda blanchard,F,texas,49,False,2016-09-04 11:25:45,2024-05-02T05:39:14.756Z
6231,C6232,brianna shaw,F,alaska,19,False,2018-08-07 10:06:55,2024-05-02T05:39:14.757Z
6232,C6233,walter bell,M,washington,65,True,2017-04-10 02:40:09,2024-05-02T05:39:14.757Z
6233,C6234,jimmy terry,M,kentucky,39,False,2018-08-27 22:11:07,2024-05-02T05:39:14.758Z
6234,C6235,richard pineda,M,minnesota,18,True,2018-02-09 20:09:00,2024-05-02T05:39:14.758Z
6235,C6236,glenda kennedy,F,alaska,55,False,2018-02-22 04:49:54,2024-05-02T05:39:14.759Z
6236,C6237,darlene hall,F,arizona,30,True,2016-12-23 14:09:11,2024-05-02T05:39:14.759Z
6237,C6238,james foley,M,kentucky,27,False,2018-05-26 23:37:15,2024-05-02T05:39:14.760Z
6238,C6239,jasmin wade,F,florida,56,True,2018-01-08 16:06:56,2024-05-02T05:39:14.760Z
6239,C6240,suzanne hoffman,F,south dakota,77,True,2016-04-06 12:28:03,2024-05-02T05:39:14.761Z
6240,C6241,janice maddox,F,indiana,79,False,2018-03-15 21:49:37,2024-05-02T05:39:14.762Z
6241,C6242,mark lee,M,montana,55,False,2018-03-03 07:02:57,2024-05-02T05:39:14.762Z
6242,C6243,joseph clements,M,delaware,21,True,2016-07-07 21:00:53,2024-05-02T05:39:14.763Z
6243,C6244,kim castillo,F,california,77,True,2019-12-11 15:18:04,2024-05-02T05:39:14.764Z
6244,C6245,morgan smith,F,new mexico,27,False,2018-08-20 15:02:31,2024-05-02T05:39:14.764Z
6245,C6246,allen hall,M,iowa,24,False,2018-04-15 06:44:01,2024-05-02T05:39:14.765Z
6246,C6247,amber robinson md,F,wisconsin,70,True,2018-10-22 22:06:50,2024-05-02T05:39:14.765Z
6247,C6248,willie jackson,M,minnesota,49,True,2016-11-14 05:08:46,2024-05-02T05:39:14.766Z
6248,C6249,jeffrey robinson,M,rhode island,87,True,2019-06-06 06:24:39,2024-05-02T05:39:14.766Z
6249,C6250,jonathan cisneros,M,illinois,72,False,2017-06-15 10:00:39,2024-05-02T05:39:14.767Z
6250,C6251,kristin hernandez phd,F,alabama,36,False,2017-02-06 03:17:49,2024-05-02T05:39:14.768Z
6251,C6252,lucas burke,M,rhode island,63,False,2018-05-22 19:54:21,2024-05-02T05:39:14.768Z
6252,C6253,james horton,M,louisiana,41,False,2017-12-11 05:48:59,2024-05-02T05:39:14.769Z
6253,C6254,mrs. kim maldonado,F,louisiana,27,True,2017-07-16 16:37:47,2024-05-02T05:39:14.769Z
6254,C6255,ryan jackson,M,north carolina,81,False,2019-03-18 01:13:08,2024-05-02T05:39:14.770Z
6255,C6256,shane ball,M,missouri,79,False,2016-08-08 08:45:34,2024-05-02T05:39:14.770Z
6256,C6257,kirk castro,M,wyoming,89,False,2019-03-12 12:41:49,2024-05-02T05:39:14.771Z
6257,C6258,angela sanchez,F,indiana,54,True,2017-09-06 20:22:58,2024-05-02T05:39:14.772Z
6258,C6259,cynthia moore,F,new york,34,False,2017-03-31 04:11:11,2024-05-02T05:39:14.772Z
6259,C6260,anthony harris,M,georgia,37,True,2018-01-23 07:30:24,2024-05-02T05:39:14.773Z
6260,C6261,robert hamilton,M,mississippi,79,True,2019-11-01 12:25:22,2024-05-02T05:39:14.773Z
6261,C6262,grace trujillo,F,new mexico,54,True,2019-03-01 08:12:23,2024-05-02T05:39:14.774Z
6262,C6263,john webster,M,nebraska,71,False,2018-12-01 16:34:29,2024-05-02T05:39:14.775Z
6263,C6264,kevin johnson,M,georgia,27,False,2017-10-04 19:36:49,2024-05-02T05:39:14.775Z
6264,C6265,cheryl norton,F,kentucky,44,False,2018-12-21 11:18:36,2024-05-02T05:39:14.776Z
6265,C6266,devon wilson,M,arizona,83,True,2019-08-26 00:06:21,2024-05-02T05:39:14.776Z
6266,C6267,anna marshall,F,florida,54,True,2018-12-23 23:16:18,2024-05-02T05:39:14.777Z
6267,C6268,amanda gibson,F,louisiana,37,True,2018-12-19 06:04:13,2024-05-02T05:39:14.777Z
6268,C6269,elizabeth sims,F,rhode island,65,False,2018-02-07 12:44:22,2024-05-02T05:39:14.778Z
6269,C6270,peter kelly,M,pennsylvania,77,False,2017-07-18 04:09:13,2024-05-02T05:39:14.779Z
6270,C6271,lisa robinson,F,idaho,47,False,2016-04-06 22:56:40,2024-05-02T05:39:14.779Z
6271,C6272,ariel brown,F,kansas,44,False,2018-08-13 01:33:27,2024-05-02T05:39:14.780Z
6272,C6273,christopher perez,M,virginia,28,False,2017-10-27 17:28:02,2024-05-02T05:39:14.780Z
6273,C6274,taylor morales,F,hawaii,66,True,2017-12-29 01:50:22,2024-05-02T05:39:14.781Z
6274,C6275,julia parker,F,new york,82,False,2017-06-07 05:49:25,2024-05-02T05:39:14.781Z
6275,C6276,benjamin walton,M,hawaii,89,True,2016-05-10 21:44:55,2024-05-02T05:39:14.782Z
6276,C6277,tammie washington,F,missouri,29,True,2018-10-26 09:20:51,2024-05-02T05:39:14.783Z
6277,C6278,joy davis,F,new mexico,60,True,2018-04-22 16:55:09,2024-05-02T05:39:14.783Z
6278,C6279,sherri gonzalez,F,kentucky,30,True,2017-09-04 02:42:32,2024-05-02T05:39:14.784Z
6279,C6280,alejandro herrera,M,colorado,37,True,2016-01-27 06:41:07,2024-05-02T05:39:14.784Z
6280,C6281,robert hawkins,M,nevada,85,True,2017-10-28 06:36:59,2024-05-02T05:39:14.785Z
6281,C6282,katie jackson,F,colorado,41,False,2016-03-23 05:26:44,2024-05-02T05:39:14.785Z
6282,C6283,jeremiah gomez,M,pennsylvania,34,True,2018-06-03 05:53:53,2024-05-02T05:39:14.786Z
6283,C6284,jean chavez,F,mississippi,76,False,2017-02-28 07:10:35,2024-05-02T05:39:14.787Z
6284,C6285,destiny murray,F,north carolina,43,False,2019-01-19 06:14:45,2024-05-02T05:39:14.787Z
6285,C6286,angela bailey,F,oklahoma,30,False,2019-05-02 20:31:06,2024-05-02T05:39:14.788Z
6286,C6287,kelly torres,F,pennsylvania,27,True,2019-10-14 04:48:29,2024-05-02T05:39:14.788Z
6287,C6288,william griffin,M,kansas,53,True,2018-07-04 21:47:28,2024-05-02T05:39:14.789Z
6288,C6289,jake espinoza,M,delaware,20,False,2019-11-14 02:27:58,2024-05-02T05:39:14.789Z
6289,C6290,molly jones,F,california,69,True,2019-02-27 22:35:10,2024-05-02T05:39:14.790Z
6290,C6291,tiffany kim,F,montana,78,False,2018-12-16 13:48:02,2024-05-02T05:39:14.790Z
6291,C6292,andrew mckenzie,M,south carolina,43,True,2019-02-01 03:00:37,2024-05-02T05:39:14.791Z
6292,C6293,michael king,M,maryland,60,False,2016-06-05 03:53:36,2024-05-02T05:39:14.792Z
6293,C6294,mike rios,M,minnesota,26,True,2016-05-08 18:36:14,2024-05-02T05:39:14.792Z
6294,C6295,jay wells,M,texas,75,False,2018-05-08 05:57:34,2024-05-02T05:39:14.793Z
6295,C6296,robert rodriguez,M,south dakota,26,False,2016-06-21 13:42:30,2024-05-02T05:39:14.794Z
6296,C6297,cody davis,M,alabama,36,False,2018-09-29 23:07:24,2024-05-02T05:39:14.794Z
6297,C6298,daniel dominguez,M,south dakota,62,False,2019-11-28 01:06:09,2024-05-02T05:39:14.795Z
6298,C6299,andrew patel,M,new mexico,58,False,2019-04-03 14:41:25,2024-05-02T05:39:14.795Z
6299,C6300,kathryn huang,F,texas,52,True,2016-06-17 14:31:00,2024-05-02T05:39:14.796Z
6300,C6301,anthony rush,M,illinois,45,True,2019-05-13 21:20:43,2024-05-02T05:39:14.796Z
6301,C6302,wendy haynes,F,minnesota,30,False,2016-08-01 17:04:51,2024-05-02T05:39:14.797Z
6302,C6303,michael banks,M,oregon,68,True,2016-03-02 00:17:03,2024-05-02T05:39:14.797Z
6303,C6304,jeffrey hall,M,virginia,67,True,2019-07-30 08:41:21,2024-05-02T05:39:14.798Z
6304,C6305,jose weeks,M,new jersey,32,False,2018-08-12 06:32:32,2024-05-02T05:39:14.799Z
6305,C6306,christian davis,M,oklahoma,90,True,2016-09-12 01:22:19,2024-05-02T05:39:14.799Z
6306,C6307,gary murray,M,tennessee,51,False,2018-06-08 00:08:58,2024-05-02T05:39:14.800Z
6307,C6308,brittany reyes,F,hawaii,85,True,2019-04-09 20:45:59,2024-05-02T05:39:14.800Z
6308,C6309,julie villa,F,mississippi,41,True,2018-03-26 07:43:07,2024-05-02T05:39:14.801Z
