id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category,age_group
8135,Name_935,30.0,60000.0,2020-10-29,HR,7100.0,"Street 89, City 26",4461819073.0,email_144@example.com,18,medium,Early Career
8136,Name_566,57.0,60000.0,2021-01-02,IT,5960.0,"Street 45, City 44",3345283912.0,email_19@example.com,18,medium,Experienced
8137,Name_344,48.0,70000.0,2021-04-07,IT,8888.0,"Street 2, City 8",5509868503.0,email_520@example.com,16,medium,Senior
8138,Name_971,19.0,60000.0,2016-11-02,Finance,1268.0,"Street 3, City 10",9082812913.0,email_329@example.com,17,medium,Young
8139,Name_925,71.0,70000.0,2021-03-17,HR,,"Street 18, City 21",4335535303.0,email_18@example.com,18,medium,Experienced
8140,Name_54,56.0,50000.0,2017-05-03,HR,,"Street 49, City 31",2622935652.0,email_660@example.com,18,low,Experienced
8141,Name_730,29.0,70000.0,2020-04-11,HR,5527.0,"Street 74, City 29",8015663844.0,email_334@example.com,18,medium,Early Career
8142,Name_528,56.0,60000.0,2022-09-28,IT,5115.0,"Street 70, City 6",3341964323.0,email_339@example.com,17,medium,Experienced
8143,Name_611,68.0,60000.0,,HR,2366.0,"Street 70, City 39",3591848444.0,email_301@example.com,18,medium,Experienced
8144,Name_532,31.0,50000.0,2016-06-05,IT,7553.0,"Street 68, City 21",5149143610.0,email_494@example.com,18,low,Early Career
8145,Name_558,47.0,50000.0,2017-05-08,IT,1749.0,"Street 91, City 36",8206164190.0,email_638@example.com,18,low,Senior
8146,Name_963,58.0,60000.0,2016-04-25,HR,7728.0,"Street 1, City 2",6642353192.0,email_758@example.com,16,medium,Experienced
8147,Name_193,67.0,60000.0,2025-02-05,Marketing,3519.0,"Street 99, City 42",2951655275.0,email_296@example.com,18,medium,Experienced
8148,Name_895,60.0,50000.0,2021-10-29,Unknown,2580.0,"Street 8, City 43",2123550628.0,email_538@example.com,17,low,Experienced
8149,Name_58,65.0,60000.0,2022-04-03,Unknown,2286.0,"Street 74, City 31",7616893890.0,email_34@example.com,18,medium,Experienced
8150,Name_437,36.0,60000.0,2021-08-21,Marketing,,"Street 43, City 17",5565474473.0,email_111@example.com,18,medium,Mid Career
8151,Name_111,48.0,70000.0,,HR,,"Street 96, City 40",9972228861.0,email_982@example.com,18,medium,Senior
8152,Name_129,60.0,70000.0,2023-03-11,IT,2680.0,"Street 95, City 16",9253976171.0,email_322@example.com,18,medium,Experienced
8153,Name_849,67.0,60000.0,2021-08-19,Finance,8621.0,"Street 23, City 5",9599270354.0,email_901@example.com,17,medium,Experienced
8154,Name_706,60.0,60000.0,2015-10-07,Marketing,,"Street 74, City 25",3473951269.0,email_397@example.com,18,medium,Experienced
8155,Name_925,42.0,70000.0,2018-12-19,Unknown,,"Street 47, City 35",5608758818.0,email_269@example.com,18,medium,Mid Career
8156,Name_852,21.0,60000.0,2016-11-17,Unknown,9787.0,"Street 34, City 22",6941146140.0,email_470@example.com,18,medium,Young
8157,Name_326,67.0,50000.0,2023-01-21,IT,6976.0,"Street 88, City 5",9183778048.0,email_704@example.com,17,low,Experienced
8158,Name_8,68.0,70000.0,2019-11-12,Unknown,5873.0,"Street 57, City 43",2252000482.0,email_224@example.com,18,medium,Experienced
8159,Name_29,30.0,60000.0,2021-12-25,Unknown,9618.0,"Street 96, City 1",7016070807.0,email_515@example.com,17,medium,Early Career
8160,Name_112,53.0,70000.0,2017-02-06,IT,3614.0,"Street 25, City 36",5620753612.0,email_171@example.com,18,medium,Senior
8161,Name_947,79.0,50000.0,2023-06-05,HR,3891.0,"Street 11, City 7",4894785044.0,email_460@example.com,17,low,Experienced
8162,Name_673,59.0,50000.0,2023-01-09,Unknown,6683.0,"Street 25, City 19",9460675262.0,email_599@example.com,18,low,Experienced
8163,Name_131,78.0,70000.0,2020-04-29,HR,2540.0,,,,3,medium,Experienced
8164,Name_188,71.0,50000.0,2023-09-07,Finance,3740.0,"Street 28, City 34",1527151739.0,email_899@example.com,18,low,Experienced
8165,Name_675,54.0,60000.0,2025-06-07,HR,5561.0,"Street 18, City 22",4326921600.0,email_365@example.com,18,medium,Senior
8166,Name_709,20.0,70000.0,2016-07-27,IT,9445.0,"Street 38, City 24",9950712684.0,email_254@example.com,18,medium,Young
8167,Name_475,33.0,70000.0,2020-09-17,IT,2214.0,"Street 12, City 38",4185767627.0,email_431@example.com,18,medium,Early Career
8168,Name_364,48.0,50000.0,2015-09-30,IT,5089.0,"Street 80, City 48",7665087850.0,email_85@example.com,18,low,Senior
8169,Name_204,57.0,60000.0,2019-09-13,Unknown,4881.0,"Street 6, City 22",5743855066.0,email_329@example.com,17,medium,Experienced
8170,Name_212,73.0,60000.0,2017-09-05,Marketing,4842.0,"Street 68, City 39",5187703016.0,email_986@example.com,18,medium,Experienced
8171,Name_621,56.0,70000.0,2018-03-02,Unknown,7356.0,"Street 14, City 30",4682545381.0,email_719@example.com,18,medium,Experienced
8172,Name_276,36.0,50000.0,2017-10-21,HR,3168.0,"Street 88, City 7",3509914775.0,email_321@example.com,17,low,Mid Career
8173,Name_73,63.0,50000.0,2019-02-08,Finance,9974.0,,,,3,low,Experienced
8174,Name_679,32.0,60000.0,2019-08-21,Finance,9599.0,"Street 10, City 38",7138716305.0,email_881@example.com,18,medium,Early Career
8175,Name_772,49.0,60000.0,2019-03-04,Finance,2148.0,"Street 81, City 1",4566784606.0,email_500@example.com,17,medium,Senior
8176,Name_243,66.0,50000.0,,Finance,8626.0,,,,3,low,Experienced
8177,Name_787,38.0,60000.0,2023-05-15,Marketing,4483.0,"Street 32, City 48",9622936511.0,email_500@example.com,18,medium,Mid Career
8178,Name_102,18.0,60000.0,2023-07-23,Finance,8961.0,"Street 65, City 19",4383719870.0,email_539@example.com,18,medium,Young
8179,Name_987,23.0,60000.0,2020-05-06,Unknown,3264.0,"Street 63, City 20",3184384153.0,email_100@example.com,18,medium,Young
8180,Name_685,44.0,60000.0,2025-02-13,Finance,3138.0,,,,3,medium,Mid Career
8181,Name_171,40.0,70000.0,2022-01-07,IT,2080.0,"Street 92, City 45",4850250140.0,email_114@example.com,18,medium,Mid Career
8182,Name_653,64.0,50000.0,2018-03-10,HR,9284.0,"Street 69, City 24",1141816360.0,email_81@example.com,18,low,Experienced
8183,Name_909,48.0,60000.0,2015-09-04,Unknown,6012.0,"Street 32, City 5",4067454555.0,email_222@example.com,17,medium,Senior
8184,Name_188,29.0,50000.0,2016-01-07,Marketing,1872.0,"Street 62, City 2",3566281180.0,email_854@example.com,17,low,Early Career
8185,Name_441,38.0,60000.0,,Unknown,9586.0,"Street 78, City 8",3342800313.0,email_7@example.com,17,medium,Mid Career
8186,Name_86,69.0,60000.0,2017-03-25,IT,6709.0,"Street 38, City 20",2142384990.0,email_127@example.com,18,medium,Experienced
8187,Name_476,19.0,60000.0,2018-05-26,Finance,1140.0,"Street 95, City 43",6654842607.0,email_20@example.com,18,medium,Young
8188,Name_52,22.0,60000.0,2023-07-14,Finance,1318.0,"Street 80, City 27",9395761795.0,email_119@example.com,18,medium,Young
8189,Name_111,26.0,60000.0,2018-06-30,Marketing,7839.0,"Street 46, City 19",8658611280.0,email_114@example.com,18,medium,Early Career
8190,Name_949,37.0,60000.0,2019-04-02,HR,8778.0,,,,3,medium,Mid Career
8191,Name_877,63.0,50000.0,,Finance,6624.0,"Street 11, City 41",1944665422.0,email_441@example.com,18,low,Experienced
8192,Name_854,35.0,50000.0,2021-10-31,Marketing,8956.0,"Street 39, City 21",1117978329.0,email_725@example.com,18,low,Early Career
8193,Name_43,78.0,60000.0,2020-12-13,Finance,9156.0,"Street 23, City 47",2995856220.0,email_677@example.com,18,medium,Experienced
8194,Name_211,39.0,70000.0,2021-01-26,Unknown,,"Street 49, City 12",5681424903.0,email_126@example.com,18,medium,Mid Career
8195,Name_968,25.0,70000.0,2015-10-20,Marketing,9504.0,"Street 28, City 22",3279577714.0,email_35@example.com,18,medium,Young
8196,Name_200,51.0,60000.0,2017-11-09,Marketing,7206.0,"Street 60, City 35",1661580390.0,email_912@example.com,18,medium,Senior
8197,Name_810,26.0,60000.0,2024-09-05,Marketing,8812.0,"Street 69, City 2",7090338784.0,email_548@example.com,17,medium,Early Career
8198,Name_858,24.0,50000.0,2022-04-19,Finance,1880.0,"Street 21, City 16",3007928700.0,email_888@example.com,18,low,Young
8199,Name_752,47.0,60000.0,2022-01-07,Marketing,5902.0,"Street 77, City 22",1273753383.0,email_508@example.com,18,medium,Senior
8200,Name_627,78.0,60000.0,2022-02-11,Unknown,4814.0,"Street 35, City 5",6773063200.0,email_217@example.com,17,medium,Experienced
8201,Name_26,35.0,60000.0,2019-06-28,HR,3861.0,"Street 65, City 20",4647447801.0,email_142@example.com,18,medium,Early Career
8202,Name_919,44.0,70000.0,2022-10-31,HR,2993.0,"Street 68, City 28",9313939198.0,email_960@example.com,18,medium,Mid Career
8203,Name_299,33.0,50000.0,2023-12-30,IT,3308.0,"Street 85, City 41",3528092903.0,email_902@example.com,18,low,Early Career
8204,Name_77,38.0,50000.0,2023-01-30,Unknown,,,,,3,low,Mid Career
8205,Name_924,22.0,50000.0,2015-09-11,Unknown,2265.0,"Street 70, City 16",1143197168.0,email_735@example.com,18,low,Young
8206,Name_137,72.0,60000.0,2021-09-27,Marketing,,"Street 24, City 26",7994929894.0,email_163@example.com,18,medium,Experienced
8207,Name_20,46.0,50000.0,2021-08-12,IT,6814.0,"Street 68, City 50",1225930417.0,email_773@example.com,18,low,Senior
8208,Name_440,64.0,60000.0,2025-01-09,Unknown,5056.0,"Street 92, City 2",6180393838.0,email_170@example.com,17,medium,Experienced
8209,Name_211,54.0,60000.0,2025-06-29,Unknown,4871.0,"Street 50, City 43",6221302727.0,email_74@example.com,18,medium,Senior
8210,Name_752,60.0,60000.0,2023-08-19,Unknown,9192.0,,,,3,medium,Experienced
8211,Name_551,79.0,60000.0,2020-08-21,Finance,6395.0,"Street 36, City 43",2842916057.0,email_887@example.com,18,medium,Experienced
8212,Name_435,48.0,50000.0,2020-07-29,Unknown,6017.0,"Street 33, City 46",8651680427.0,email_548@example.com,18,low,Senior
8213,Name_780,31.0,50000.0,2016-06-19,Finance,7066.0,"Street 56, City 33",7795578457.0,email_826@example.com,18,low,Early Career
8214,Name_207,74.0,60000.0,2015-12-27,Unknown,9373.0,"Street 43, City 28",9802876777.0,email_832@example.com,18,medium,Experienced
8215,Name_991,36.0,50000.0,2023-06-26,HR,5422.0,"Street 21, City 50",2033698535.0,email_134@example.com,18,low,Mid Career
8216,Name_439,52.0,70000.0,2016-09-05,Finance,7354.0,"Street 43, City 1",7434235582.0,email_371@example.com,17,medium,Senior
8217,Name_974,41.0,70000.0,,Finance,1630.0,"Street 2, City 11",5586175215.0,email_362@example.com,17,medium,Mid Career
8218,Name_779,59.0,60000.0,2024-11-30,Marketing,3522.0,"Street 53, City 7",7975371742.0,email_802@example.com,17,medium,Experienced
8219,Name_666,77.0,60000.0,2016-07-14,Unknown,9964.0,"Street 12, City 37",7688927721.0,email_519@example.com,18,medium,Experienced
8220,Name_42,23.0,60000.0,2023-08-24,IT,,"Street 3, City 28",3309975832.0,email_118@example.com,17,medium,Young
8221,Name_411,77.0,60000.0,2018-08-26,IT,1104.0,"Street 75, City 34",8167382559.0,email_827@example.com,18,medium,Experienced
8222,Name_523,75.0,60000.0,2016-10-17,IT,8507.0,"Street 47, City 36",9310055423.0,email_840@example.com,18,medium,Experienced
8223,Name_806,48.0,60000.0,2020-03-16,IT,,,,,3,medium,Senior
8224,Name_610,51.0,60000.0,2018-02-10,HR,6799.0,"Street 76, City 25",1031844383.0,email_260@example.com,18,medium,Senior
8225,Name_427,62.0,70000.0,2025-03-18,IT,9518.0,,,,3,medium,Experienced
8226,Name_275,67.0,60000.0,2025-06-15,Marketing,5869.0,"Street 40, City 38",3194058886.0,email_160@example.com,18,medium,Experienced
8227,Name_448,19.0,50000.0,2016-04-21,IT,4418.0,"Street 78, City 42",1107582807.0,email_396@example.com,18,low,Young
8228,Name_902,32.0,60000.0,2016-09-21,Marketing,8704.0,,,,3,medium,Early Career
8229,Name_942,54.0,50000.0,2018-06-21,Finance,1364.0,"Street 91, City 5",3863153500.0,email_792@example.com,17,low,Senior
8230,Name_884,32.0,50000.0,2024-10-11,Unknown,6447.0,,,,3,low,Early Career
8231,Name_742,77.0,50000.0,2021-10-10,IT,7935.0,"Street 49, City 31",6011517287.0,email_32@example.com,18,low,Experienced
8232,Name_369,49.0,50000.0,,Marketing,6685.0,"Street 41, City 8",8800886421.0,email_469@example.com,17,low,Senior
8233,Name_938,38.0,60000.0,2025-03-26,Marketing,,"Street 8, City 2",6993896283.0,email_371@example.com,16,medium,Mid Career
8234,Name_220,34.0,60000.0,2021-06-20,Unknown,,"Street 87, City 36",6115566931.0,email_517@example.com,18,medium,Early Career
8235,Name_577,51.0,60000.0,2017-11-24,Finance,1741.0,"Street 31, City 32",5836190686.0,email_48@example.com,18,medium,Senior
8236,Name_867,49.0,60000.0,2023-08-11,IT,6698.0,"Street 83, City 10",1739083409.0,email_411@example.com,18,medium,Senior
8237,Name_232,67.0,60000.0,2023-05-31,Marketing,4577.0,,,,3,medium,Experienced
8238,Name_328,64.0,60000.0,2022-04-06,IT,7692.0,"Street 51, City 17",2914881677.0,email_857@example.com,18,medium,Experienced
8239,Name_443,69.0,60000.0,2016-06-22,HR,2904.0,"Street 94, City 30",6718290678.0,email_584@example.com,18,medium,Experienced
8240,Name_52,40.0,60000.0,2021-08-10,Marketing,6432.0,"Street 25, City 39",6745131622.0,email_538@example.com,18,medium,Mid Career
8241,Name_886,52.0,60000.0,,Finance,8155.0,"Street 73, City 1",7438995577.0,email_512@example.com,17,medium,Senior
8242,Name_943,54.0,60000.0,2023-04-25,Unknown,4340.0,,,,3,medium,Senior
8243,Name_376,60.0,60000.0,2024-08-10,Marketing,3917.0,"Street 65, City 1",3730656320.0,email_687@example.com,17,medium,Experienced
8244,Name_263,58.0,70000.0,2019-06-07,HR,2874.0,"Street 49, City 5",9990963441.0,email_735@example.com,17,medium,Experienced
8245,Name_267,54.0,50000.0,2024-09-22,Unknown,2193.0,"Street 70, City 27",8473342422.0,email_973@example.com,18,low,Senior
8246,Name_359,74.0,50000.0,2024-04-07,Finance,,"Street 85, City 33",2264247014.0,email_168@example.com,18,low,Experienced
8247,Name_317,50.0,70000.0,2017-08-16,IT,8925.0,"Street 72, City 2",5947701620.0,email_988@example.com,17,medium,Senior
8248,Name_324,42.0,70000.0,2018-04-04,IT,6539.0,"Street 24, City 30",7177020490.0,email_514@example.com,18,medium,Mid Career
8249,Name_921,63.0,60000.0,2024-09-24,Marketing,4892.0,"Street 78, City 42",3025469331.0,email_681@example.com,18,medium,Experienced
8250,Name_908,54.0,60000.0,,Unknown,1155.0,"Street 72, City 11",6378237741.0,email_23@example.com,18,medium,Senior
8251,Name_666,57.0,50000.0,2017-11-16,HR,9564.0,"Street 6, City 17",6168213330.0,email_994@example.com,17,low,Experienced
8252,Name_870,48.0,60000.0,2022-11-02,HR,5673.0,"Street 35, City 26",3822377065.0,email_409@example.com,18,medium,Senior
8253,Name_878,63.0,50000.0,2020-12-25,Finance,4848.0,"Street 96, City 39",2280943814.0,email_872@example.com,18,low,Experienced
8254,Name_652,77.0,60000.0,2019-08-14,Unknown,4267.0,"Street 2, City 20",9729279886.0,email_996@example.com,17,medium,Experienced
8255,Name_939,65.0,60000.0,2023-12-25,Unknown,8638.0,"Street 33, City 45",7738711668.0,email_463@example.com,18,medium,Experienced
8256,Name_563,55.0,50000.0,2017-03-30,IT,9561.0,"Street 75, City 13",8769302238.0,email_769@example.com,18,low,Senior
8257,Name_629,57.0,70000.0,2019-08-20,Finance,7026.0,"Street 71, City 17",2025411304.0,email_696@example.com,18,medium,Experienced
8258,Name_421,51.0,70000.0,2017-03-24,Finance,7208.0,"Street 18, City 17",4344979922.0,email_886@example.com,18,medium,Senior
8259,Name_46,36.0,60000.0,2019-06-06,Finance,5192.0,"Street 73, City 5",9715968647.0,email_849@example.com,17,medium,Mid Career
8260,Name_821,44.0,60000.0,2024-07-18,Unknown,6808.0,"Street 75, City 8",5696464802.0,email_748@example.com,17,medium,Mid Career
8261,Name_600,26.0,60000.0,2019-07-04,IT,4626.0,"Street 77, City 36",5711670877.0,email_283@example.com,18,medium,Early Career
8262,Name_720,22.0,60000.0,2017-05-11,Finance,1897.0,"Street 92, City 47",1398642289.0,email_276@example.com,18,medium,Young
8263,Name_889,22.0,60000.0,2019-06-26,IT,3193.0,"Street 69, City 35",5833335783.0,email_983@example.com,18,medium,Young
8264,Name_269,42.0,60000.0,2019-10-14,Finance,,"Street 33, City 35",9113426609.0,email_979@example.com,18,medium,Mid Career
8265,Name_601,43.0,60000.0,2021-01-12,Unknown,5612.0,"Street 27, City 30",2186032884.0,email_547@example.com,18,medium,Mid Career
8266,Name_381,36.0,70000.0,2024-10-28,IT,6824.0,"Street 8, City 40",5128816493.0,email_497@example.com,17,medium,Mid Career
8267,Name_118,47.0,50000.0,2022-03-06,Marketing,8973.0,"Street 39, City 37",1367640357.0,email_626@example.com,18,low,Senior
8268,Name_566,48.0,70000.0,2022-03-23,Finance,7052.0,,,,3,medium,Senior
8269,Name_953,65.0,60000.0,2021-08-14,Unknown,2970.0,"Street 15, City 33",4270678394.0,email_629@example.com,18,medium,Experienced
8270,Name_116,65.0,50000.0,2019-03-18,IT,6313.0,"Street 27, City 40",5100795138.0,email_643@example.com,18,low,Experienced
8271,Name_630,48.0,70000.0,2023-10-04,HR,7762.0,"Street 56, City 41",6425681201.0,email_143@example.com,18,medium,Senior
8272,Name_260,24.0,50000.0,2016-06-02,Unknown,6260.0,"Street 55, City 24",8312997669.0,email_936@example.com,18,low,Young
8273,Name_75,35.0,60000.0,2020-04-24,Unknown,1043.0,"Street 21, City 40",1152495732.0,email_248@example.com,18,medium,Early Career
8274,Name_480,73.0,60000.0,2021-07-09,HR,3043.0,"Street 8, City 10",7727608201.0,email_329@example.com,17,medium,Experienced
8275,Name_305,38.0,60000.0,2025-07-05,HR,,"Street 47, City 35",4182301719.0,email_755@example.com,18,medium,Mid Career
8276,Name_7,48.0,60000.0,2017-11-30,Marketing,4702.0,"Street 86, City 5",4314716031.0,email_103@example.com,17,medium,Senior
8277,Name_366,18.0,60000.0,2016-11-09,Marketing,9086.0,"Street 71, City 21",8222616861.0,email_560@example.com,18,medium,Young
8278,Name_634,20.0,50000.0,2023-08-18,Marketing,8665.0,"Street 1, City 4",1203775706.0,email_724@example.com,16,low,Young
8279,Name_523,48.0,60000.0,2021-12-14,Unknown,7094.0,"Street 40, City 45",6306392541.0,email_706@example.com,18,medium,Senior
8280,Name_348,42.0,70000.0,2021-07-09,Unknown,4082.0,"Street 55, City 18",2189255143.0,email_950@example.com,18,medium,Mid Career
8281,Name_438,70.0,70000.0,2018-04-21,Unknown,3239.0,"Street 18, City 25",6379147194.0,email_148@example.com,18,medium,Experienced
8282,Name_215,25.0,50000.0,,Marketing,5782.0,"Street 14, City 24",7829453573.0,email_390@example.com,18,low,Young
8283,Name_429,18.0,50000.0,2017-06-27,IT,1884.0,"Street 17, City 44",1939658371.0,email_219@example.com,18,low,Young
8284,Name_791,79.0,60000.0,2018-07-21,Unknown,6873.0,"Street 73, City 23",5915262212.0,email_868@example.com,18,medium,Experienced
8285,Name_498,24.0,60000.0,2016-02-14,Unknown,2226.0,"Street 47, City 42",4110656130.0,email_553@example.com,18,medium,Young
8286,Name_540,24.0,60000.0,2021-08-26,Unknown,2051.0,"Street 95, City 20",3222268789.0,email_533@example.com,18,medium,Young
8287,Name_747,25.0,60000.0,2015-11-07,Marketing,,"Street 3, City 16",2660045333.0,email_913@example.com,17,medium,Young
8288,Name_367,36.0,60000.0,2023-05-30,Finance,3959.0,"Street 27, City 29",6208750887.0,email_188@example.com,18,medium,Mid Career
8289,Name_313,48.0,70000.0,2024-05-24,Marketing,2387.0,"Street 9, City 30",5953479841.0,email_286@example.com,17,medium,Senior
8290,Name_538,28.0,50000.0,2020-07-17,Finance,2719.0,"Street 50, City 7",7989264123.0,email_986@example.com,17,low,Early Career
8291,Name_921,64.0,60000.0,2015-08-15,Marketing,7801.0,"Street 64, City 32",2224276375.0,email_718@example.com,18,medium,Experienced
8292,Name_54,48.0,60000.0,2018-04-24,IT,5125.0,"Street 35, City 13",1509218228.0,email_488@example.com,18,medium,Senior
8293,Name_541,48.0,60000.0,2018-02-03,IT,,"Street 93, City 42",2377806754.0,email_349@example.com,18,medium,Senior
8294,Name_467,28.0,60000.0,2021-07-05,Unknown,8186.0,"Street 37, City 23",6108148842.0,email_593@example.com,18,medium,Early Career
8295,Name_865,48.0,50000.0,,Marketing,8742.0,"Street 3, City 21",6139081959.0,email_518@example.com,17,low,Senior
8296,Name_164,58.0,50000.0,2015-10-20,Finance,,"Street 81, City 46",6678630309.0,email_653@example.com,18,low,Experienced
8297,Name_782,79.0,50000.0,,Finance,1241.0,"Street 9, City 49",2013223595.0,email_740@example.com,17,low,Experienced
8298,Name_334,67.0,60000.0,2021-11-20,IT,3840.0,"Street 49, City 12",6117982709.0,email_638@example.com,18,medium,Experienced
8299,Name_547,69.0,60000.0,2016-01-21,Unknown,4076.0,"Street 38, City 46",2134141282.0,email_151@example.com,18,medium,Experienced
8300,Name_798,19.0,60000.0,2022-10-30,Finance,7538.0,,,,3,medium,Young
8301,Name_348,21.0,60000.0,2020-09-10,Marketing,1989.0,"Street 76, City 1",5436858972.0,email_393@example.com,17,medium,Young
8302,Name_273,67.0,70000.0,2016-09-12,Unknown,,"Street 30, City 43",7742620512.0,email_336@example.com,18,medium,Experienced
8303,Name_963,45.0,60000.0,2016-11-16,Marketing,3730.0,"Street 54, City 41",2143172049.0,email_38@example.com,18,medium,Mid Career
8304,Name_720,50.0,60000.0,2020-09-23,Marketing,3194.0,"Street 60, City 37",7230053650.0,email_224@example.com,18,medium,Senior
8305,Name_750,48.0,60000.0,2021-09-23,IT,,"Street 48, City 7",9799873654.0,email_976@example.com,17,medium,Senior
8306,Name_414,20.0,60000.0,2018-01-25,Marketing,1678.0,"Street 77, City 9",9130363409.0,email_432@example.com,17,medium,Young
8307,Name_500,57.0,60000.0,2024-07-16,HR,1747.0,"Street 33, City 3",4460333400.0,email_715@example.com,17,medium,Experienced
8308,Name_93,22.0,60000.0,2024-11-25,Unknown,2296.0,"Street 62, City 6",9447205969.0,email_909@example.com,17,medium,Young
8309,Name_685,69.0,50000.0,2022-02-03,HR,4491.0,"Street 26, City 44",2790752823.0,email_516@example.com,18,low,Experienced
8310,Name_79,38.0,60000.0,2017-09-04,Marketing,9175.0,"Street 84, City 27",6612989150.0,email_912@example.com,18,medium,Mid Career
8311,Name_622,39.0,60000.0,2022-04-14,Marketing,9219.0,"Street 21, City 12",4996272325.0,email_382@example.com,18,medium,Mid Career
8312,Name_217,71.0,70000.0,2023-11-18,IT,5723.0,"Street 94, City 41",6564698143.0,email_761@example.com,18,medium,Experienced
8313,Name_947,54.0,60000.0,,IT,3477.0,"Street 98, City 41",6552032029.0,email_262@example.com,18,medium,Senior
8314,Name_358,77.0,60000.0,,IT,9655.0,"Street 81, City 48",1380157352.0,email_839@example.com,18,medium,Experienced
8315,Name_618,28.0,60000.0,2025-01-16,IT,1787.0,"Street 65, City 20",2393622405.0,email_500@example.com,18,medium,Early Career
8316,Name_507,61.0,60000.0,2023-03-25,Finance,9017.0,"Street 22, City 15",4998439718.0,email_289@example.com,18,medium,Experienced
8317,Name_559,39.0,70000.0,2022-09-22,IT,4054.0,,,,3,medium,Mid Career
8318,Name_181,58.0,60000.0,2024-04-06,Marketing,4400.0,"Street 49, City 5",3284661973.0,email_357@example.com,17,medium,Experienced
8319,Name_576,70.0,60000.0,2024-09-30,Marketing,9545.0,"Street 84, City 50",7599860925.0,email_147@example.com,18,medium,Experienced
8320,Name_246,30.0,50000.0,2025-02-17,Unknown,8860.0,"Street 48, City 17",2468367905.0,email_601@example.com,18,low,Early Career
8321,Name_244,71.0,70000.0,2022-09-02,HR,9965.0,"Street 96, City 5",9311885687.0,email_353@example.com,17,medium,Experienced
8322,Name_506,69.0,50000.0,2015-11-25,Finance,8585.0,"Street 92, City 48",7442642922.0,email_415@example.com,18,low,Experienced
8323,Name_422,78.0,70000.0,2020-11-12,Finance,6833.0,"Street 78, City 28",1281053249.0,email_775@example.com,18,medium,Experienced
8324,Name_320,20.0,60000.0,,Unknown,7661.0,"Street 69, City 38",4677131725.0,email_27@example.com,18,medium,Young
8325,Name_87,30.0,70000.0,2021-08-08,Unknown,9824.0,"Street 2, City 31",9650309711.0,email_778@example.com,17,medium,Early Career
8326,Name_217,45.0,50000.0,2021-08-04,IT,,"Street 10, City 23",8231032497.0,email_261@example.com,18,low,Mid Career
8327,Name_490,71.0,50000.0,2019-11-19,Unknown,6509.0,"Street 90, City 42",2630816733.0,email_164@example.com,18,low,Experienced
8328,Name_519,28.0,60000.0,2021-02-25,Finance,5256.0,,,,3,medium,Early Career
8329,Name_278,28.0,50000.0,2017-05-01,HR,4008.0,"Street 80, City 44",7458989310.0,email_199@example.com,18,low,Early Career
8330,Name_849,38.0,60000.0,2021-04-10,HR,1300.0,"Street 55, City 5",5628099774.0,email_819@example.com,17,medium,Mid Career
8331,Name_722,69.0,50000.0,2020-10-10,Finance,7090.0,"Street 43, City 38",5299997216.0,email_731@example.com,18,low,Experienced
8332,Name_169,38.0,60000.0,2021-07-06,IT,9741.0,"Street 91, City 32",7323407634.0,email_34@example.com,18,medium,Mid Career
8333,Name_330,24.0,60000.0,2023-07-14,HR,7855.0,,,,3,medium,Young
8334,Name_650,34.0,60000.0,2020-01-30,HR,7021.0,"Street 79, City 33",5913740414.0,email_56@example.com,18,medium,Early Career
8335,Name_441,65.0,50000.0,,IT,,"Street 23, City 39",1921720333.0,email_591@example.com,18,low,Experienced
8336,Name_391,31.0,60000.0,,HR,4717.0,"Street 74, City 36",4575780720.0,email_44@example.com,18,medium,Early Career
8337,Name_496,50.0,70000.0,2021-04-28,Marketing,7101.0,"Street 58, City 47",2901498604.0,email_445@example.com,18,medium,Senior
8338,Name_381,28.0,50000.0,2019-09-20,Finance,7411.0,"Street 25, City 33",1214738951.0,email_918@example.com,18,low,Early Career
8339,Name_306,30.0,60000.0,2018-01-27,HR,6482.0,"Street 39, City 16",5158222584.0,email_226@example.com,18,medium,Early Career
8340,Name_742,18.0,70000.0,2025-05-18,HR,7432.0,"Street 72, City 18",6299809997.0,email_62@example.com,18,medium,Young
8341,Name_987,51.0,60000.0,2019-12-23,IT,7275.0,,,,3,medium,Senior
8342,Name_820,26.0,70000.0,2021-08-14,HR,,"Street 13, City 7",2466574626.0,email_939@example.com,17,medium,Early Career
8343,Name_673,30.0,60000.0,2025-02-23,IT,1460.0,"Street 20, City 25",4570948633.0,email_514@example.com,18,medium,Early Career
8344,Name_513,54.0,50000.0,2018-02-04,Finance,3584.0,,,,3,low,Senior
8345,Name_748,47.0,60000.0,,Marketing,2677.0,"Street 70, City 26",5634697291.0,email_132@example.com,18,medium,Senior
8346,Name_949,58.0,50000.0,2022-02-15,Unknown,2421.0,"Street 49, City 10",5172698241.0,email_475@example.com,18,low,Experienced
8347,Name_188,62.0,70000.0,2019-03-15,Finance,9432.0,"Street 91, City 35",7458010244.0,email_950@example.com,18,medium,Experienced
8348,Name_930,54.0,60000.0,2024-10-12,HR,8732.0,"Street 37, City 13",7700087840.0,email_436@example.com,18,medium,Senior
8349,Name_516,64.0,50000.0,2018-11-05,Marketing,7485.0,,,,3,low,Experienced
8350,Name_913,48.0,70000.0,2016-12-14,Unknown,,"Street 94, City 39",2037692853.0,email_535@example.com,18,medium,Senior
